Date,Open,High,Low,Close,H20,L20,H10,L10,H55,L55,TR,ATR
2014-08-18,7785.25,7880.5,7779.2001953125,7874.25,7840.9501953125,7540.10009765625,7796.7001953125,7540.10009765625,7840.9501953125,7771.64990234375,101.2998046875,91.39046867448846
2014-08-19,7901.0,7918.5498046875,7881.14990234375,7897.5,7880.5,7540.10009765625,7880.5,7540.10009765625,7880.5,7779.2001953125,44.2998046875,89.03593547513904
2014-08-20,7915.7998046875,7922.7001953125,7864.0498046875,7875.2998046875,7918.5498046875,7540.10009765625,7918.5498046875,7540.10009765625,7918.5498046875,7881.14990234375,58.650390625,87.51665823263208
2014-08-21,7875.35009765625,7919.64990234375,7855.9501953125,7891.10009765625,7922.7001953125,7540.10009765625,7922.7001953125,7540.10009765625,7922.7001953125,7881.14990234375,63.69970703125,86.32581067256298
2014-08-22,7904.5498046875,7929.0498046875,7900.0498046875,7913.2001953125,7922.7001953125,7540.10009765625,7922.7001953125,7540.10009765625,7922.7001953125,7881.14990234375,37.94970703125,83.90700549049733
2014-08-25,7931.75,7968.25,7897.9501953125,7906.2998046875,7929.0498046875,7540.10009765625,7929.0498046875,7540.10009765625,7929.0498046875,7900.0498046875,70.2998046875,83.22664545034746
2014-08-26,7874.5,7915.4501953125,7862.4501953125,7904.75,7968.25,7540.10009765625,7968.25,7598.60009765625,7968.25,7900.0498046875,53.0,81.7153131778301
2014-08-27,7933.89990234375,7946.85009765625,7916.5498046875,7936.0498046875,7968.25,7540.10009765625,7968.25,7654.7998046875,7968.25,7900.0498046875,42.10009765625,79.73455240175109
2014-08-28,7942.25,7967.7998046875,7939.2001953125,7954.35009765625,7968.25,7540.10009765625,7968.25,7695.7001953125,7968.25,7916.5498046875,31.75,77.33532478166353
2014-09-01,7990.35009765625,8035.0,7984.0,8027.7001953125,7968.25,7540.10009765625,7968.25,7739.10009765625,7968.25,7939.2001953125,80.64990234375,77.50105365976785
2014-09-02,8038.60009765625,8101.9501953125,8036.5498046875,8083.0498046875,8035.0,7540.10009765625,8035.0,7779.2001953125,8035.0,7984.0,74.25,77.33850097677946
2014-09-03,8110.85009765625,8141.89990234375,8092.25,8114.60009765625,8101.9501953125,7540.10009765625,8101.9501953125,7855.9501953125,8101.9501953125,8036.5498046875,58.85009765625,76.41408081075299
2014-09-04,8114.2001953125,8114.7998046875,8060.89990234375,8095.9501953125,8141.89990234375,7540.10009765625,8141.89990234375,7855.9501953125,8141.89990234375,8092.25,53.89990234375,75.28837188740285
2014-09-05,8099.89990234375,8122.7001953125,8049.85009765625,8086.85009765625,8141.89990234375,7540.10009765625,8141.89990234375,7855.9501953125,8141.89990234375,8092.25,72.85009765625,75.16645817584521
2014-09-08,8132.9501953125,8180.2001953125,8126.14990234375,8173.89990234375,8141.89990234375,7540.10009765625,8141.89990234375,7862.4501953125,8141.89990234375,8092.25,93.35009765625,76.07564014986545
2014-09-09,8161.89990234375,8174.5498046875,8126.5,8152.9501953125,8180.2001953125,7540.10009765625,8180.2001953125,7862.4501953125,8180.2001953125,8126.14990234375,48.0498046875,74.67434837674718
2014-09-10,8135.5498046875,8135.75,8082.10009765625,8094.10009765625,8180.2001953125,7598.60009765625,8180.2001953125,7862.4501953125,8180.2001953125,8126.5,70.85009765625,74.48313584072233
2014-09-11,8115.14990234375,8127.9501953125,8057.2998046875,8085.7001953125,8180.2001953125,7654.7998046875,8180.2001953125,7916.5498046875,8180.2001953125,8126.5,70.650390625,74.2914985799362
2014-09-12,8087.0498046875,8114.2998046875,8071.60009765625,8105.5,8180.2001953125,7695.7001953125,8180.2001953125,7939.2001953125,8180.2001953125,8126.5,42.69970703125,72.7119090025019
2014-09-15,8070.35009765625,8077.2998046875,8030.0,8042.0,8180.2001953125,7739.10009765625,8180.2001953125,7984.0,8180.2001953125,8126.5,75.5,72.85131355237681
2014-09-16,8036.60009765625,8044.89990234375,7925.14990234375,7932.89990234375,8180.2001953125,7779.2001953125,8180.2001953125,8030.0,8180.2001953125,8126.5,119.75,75.19624787475797
2014-09-17,7971.5,7990.64990234375,7936.9501953125,7975.5,8180.2001953125,7855.9501953125,8180.2001953125,7925.14990234375,8180.2001953125,8126.5,57.75,74.32393548102007
2014-09-18,7950.64990234375,8120.85009765625,7939.7001953125,8114.75,8180.2001953125,7855.9501953125,8180.2001953125,7925.14990234375,8180.2001953125,8126.5,181.14990234375,79.66523382415656
2014-09-19,8129.39990234375,8160.89990234375,8105.35009765625,8121.4501953125,8180.2001953125,7855.9501953125,8180.2001953125,7925.14990234375,8180.2001953125,8126.5,55.5498046875,78.45946236732372
2014-09-22,8084.4501953125,8159.89990234375,8064.7998046875,8146.2998046875,8180.2001953125,7862.4501953125,8180.2001953125,7925.14990234375,8180.2001953125,8126.5,95.10009765625,79.29149413177004
2014-09-23,8144.39990234375,8159.75,8008.10009765625,8017.5498046875,8180.2001953125,7862.4501953125,8174.5498046875,7925.14990234375,8180.2001953125,8126.5,151.64990234375,82.90941454236903
2014-09-24,8015.5498046875,8042.0498046875,7950.0498046875,8002.39990234375,8180.2001953125,7862.4501953125,8160.89990234375,7925.14990234375,8180.2001953125,8126.5,92.0,83.36394381525058
2014-09-25,8003.2998046875,8019.2998046875,7877.35009765625,7911.85009765625,8180.2001953125,7916.5498046875,8160.89990234375,7925.14990234375,8180.2001953125,8126.5,141.94970703125,86.29323197605055
2014-09-26,7885.85009765625,7993.2998046875,7841.7998046875,7968.85009765625,8180.2001953125,7877.35009765625,8160.89990234375,7877.35009765625,8180.2001953125,8126.5,151.5,89.55357037724802
2014-09-29,7978.4501953125,7991.75,7934.7001953125,7958.89990234375,8180.2001953125,7841.7998046875,8160.89990234375,7841.7998046875,8180.2001953125,8126.5,57.0498046875,87.92838209276063
2014-09-30,7948.7998046875,8030.89990234375,7923.85009765625,7964.7998046875,8180.2001953125,7841.7998046875,8160.89990234375,7841.7998046875,8180.2001953125,8126.5,107.0498046875,88.8844532224976
2014-10-01,7960.5,7977.5,7936.7001953125,7945.5498046875,8180.2001953125,7841.7998046875,8160.89990234375,7841.7998046875,8180.2001953125,8126.5,40.7998046875,86.48022079574773
2014-10-07,7897.39990234375,7943.0498046875,7842.7001953125,7852.39990234375,8180.2001953125,7841.7998046875,8160.89990234375,7841.7998046875,8180.2001953125,8126.5,102.849609375,87.29869022471034
2014-10-08,7828.75,7869.89990234375,7815.75,7842.7001953125,8180.2001953125,7841.7998046875,8160.89990234375,7841.7998046875,8180.2001953125,8126.5,54.14990234375,85.64125083066233
2014-10-09,7886.5,7972.35009765625,7886.5,7960.5498046875,8180.2001953125,7815.75,8159.89990234375,7815.75,8180.2001953125,8126.5,129.64990234375,87.84168340631672
2014-10-10,7911.0,7924.0498046875,7848.4501953125,7859.9501953125,8174.5498046875,7815.75,8159.75,7815.75,8180.2001953125,8126.5,112.099609375,89.05457970475088
2014-10-13,7831.0,7901.14990234375,7796.0,7884.25,8160.89990234375,7815.75,8042.0498046875,7815.75,8180.2001953125,8126.5,105.14990234375,89.85934583670084
2014-10-14,7923.25,7928.0,7825.4501953125,7864.0,8160.89990234375,7796.0,8030.89990234375,7796.0,8180.2001953125,8126.5,102.5498046875,90.4938687792408
2014-10-16,7837.2998046875,7893.89990234375,7729.64990234375,7748.2001953125,8160.89990234375,7796.0,8030.89990234375,7796.0,8180.2001953125,8126.5,164.25,94.18167534027876
2014-10-17,7733.75,7819.2001953125,7723.85009765625,7779.7001953125,8160.89990234375,7729.64990234375,8030.89990234375,7729.64990234375,8180.2001953125,8126.5,95.35009765625,94.24009645607732
2014-10-20,7896.9501953125,7905.9501953125,7856.9501953125,7879.39990234375,8160.89990234375,7723.85009765625,8030.89990234375,7723.85009765625,8180.2001953125,8126.5,126.25,95.84059163327346
2014-10-21,7906.14990234375,7936.60009765625,7874.35009765625,7927.75,8160.89990234375,7723.85009765625,7977.5,7723.85009765625,8180.2001953125,8126.5,62.25,94.16106205160979
2014-10-22,7997.7998046875,8005.0,7974.5498046875,7995.89990234375,8160.89990234375,7723.85009765625,7972.35009765625,7723.85009765625,8180.2001953125,8126.5,77.25,93.3155089490293
2014-10-27,8064.35009765625,8064.39990234375,7985.64990234375,7991.7001953125,8160.89990234375,7723.85009765625,8005.0,7723.85009765625,8180.2001953125,8126.5,78.75,92.58723350157783
2014-10-28,8002.39990234375,8037.7998046875,7995.0498046875,8027.60009765625,8159.89990234375,7723.85009765625,8064.39990234375,7723.85009765625,8180.2001953125,8126.5,46.099609375,90.26285229524893
2014-10-29,8077.0498046875,8097.9501953125,8052.25,8090.4501953125,8159.75,7723.85009765625,8064.39990234375,7723.85009765625,8180.2001953125,8126.5,70.35009765625,89.26721456329899
2014-10-30,8085.2001953125,8181.5498046875,8085.2001953125,8169.2001953125,8097.9501953125,7723.85009765625,8097.9501953125,7723.85009765625,8180.2001953125,8126.5,96.349609375,89.62133430388404
2014-10-31,8200.7998046875,8330.75,8198.0498046875,8322.2001953125,8181.5498046875,7723.85009765625,8181.5498046875,7723.85009765625,8181.5498046875,8126.5,161.5498046875,93.21775782306483
2014-11-03,8348.150390625,8350.599609375,8297.650390625,8324.150390625,8330.75,7723.85009765625,8330.75,7723.85009765625,8330.75,8198.0498046875,52.94921875,91.20433086941159
2014-11-05,8351.25,8365.5498046875,8323.5,8338.2998046875,8350.599609375,7723.85009765625,8350.599609375,7723.85009765625,8350.599609375,8297.650390625,42.0498046875,88.74660456031602
2014-11-07,8331.849609375,8360.349609375,8290.25,8337.0,8365.5498046875,7723.85009765625,8365.5498046875,7856.9501953125,8365.5498046875,8323.5,70.099609375,87.81425480105023
2014-11-10,8337.7998046875,8383.0498046875,8304.4501953125,8344.25,8365.5498046875,7723.85009765625,8365.5498046875,7874.35009765625,8365.5498046875,8323.5,78.599609375,87.35352252974772
2014-11-11,8354.099609375,8378.7001953125,8321.849609375,8362.650390625,8383.0498046875,7723.85009765625,8383.0498046875,7974.5498046875,8383.0498046875,8323.5,56.8505859375,85.82837570013534
2014-11-12,8378.900390625,8415.0498046875,8370.5,8383.2998046875,8383.0498046875,7723.85009765625,8383.0498046875,7985.64990234375,8383.0498046875,8323.5,52.3994140625,84.15692761825358
2014-11-13,8405.25,8408.0,8320.349609375,8357.849609375,8415.0498046875,7723.85009765625,8415.0498046875,7995.0498046875,8415.0498046875,8370.5,87.650390625,84.3316007685909
2014-11-14,8360.7001953125,8400.650390625,8346.7998046875,8389.900390625,8415.0498046875,7723.85009765625,8415.0498046875,8052.25,8415.0498046875,8370.5,53.8505859375,82.80755002703636
2014-11-17,8378.400390625,8438.099609375,8349.099609375,8430.75,8415.0498046875,7723.85009765625,8415.0498046875,8085.2001953125,8415.0498046875,8370.5,89.0,83.11717252568454
2014-11-18,8441.25,8454.5,8407.25,8425.900390625,8438.099609375,7723.85009765625,8438.099609375,8198.0498046875,8438.099609375,8370.5,47.25,81.3238138994003
2014-11-19,8440.650390625,8455.650390625,8360.5,8382.2998046875,8454.5,7723.85009765625,8454.5,8290.25,8454.5,8407.25,95.150390625,82.0151427356803
2014-11-20,8406.5,8410.849609375,8353.150390625,8401.900390625,8455.650390625,7723.85009765625,8455.650390625,8290.25,8455.650390625,8407.25,57.69921875,80.79934653639629
2014-11-21,8408.2001953125,8489.7998046875,8398.599609375,8477.349609375,8455.650390625,7856.9501953125,8455.650390625,8290.25,8455.650390625,8407.25,91.2001953125,81.31938897520146
2014-11-24,8490.9501953125,8534.650390625,8490.7998046875,8530.150390625,8489.7998046875,7874.35009765625,8489.7998046875,8304.4501953125,8489.7998046875,8407.25,57.30078125,80.1184585889414
2014-11-25,8530.7998046875,8535.349609375,8429.4501953125,8463.099609375,8534.650390625,7974.5498046875,8534.650390625,8320.349609375,8534.650390625,8490.7998046875,105.8994140625,81.40750636261933
2014-11-26,8450.2998046875,8500.2998046875,8438.650390625,8475.75,8535.349609375,7985.64990234375,8535.349609375,8320.349609375,8535.349609375,8490.7998046875,61.6494140625,80.41960174761337
2014-11-27,8477.7998046875,8506.75,8456.349609375,8494.2001953125,8535.349609375,7995.0498046875,8535.349609375,8320.349609375,8535.349609375,8490.7998046875,50.400390625,78.91864119148269
2014-11-28,8516.7998046875,8617.0,8516.25,8588.25,8535.349609375,8052.25,8535.349609375,8346.7998046875,8535.349609375,8490.7998046875,122.7998046875,81.11269936628356
2014-12-01,8605.099609375,8623.0,8545.150390625,8555.900390625,8617.0,8085.2001953125,8617.0,8349.099609375,8617.0,8516.25,77.849609375,80.94954486671938
2014-12-02,8535.4501953125,8560.2001953125,8504.650390625,8524.7001953125,8623.0,8198.0498046875,8623.0,8353.150390625,8623.0,8545.150390625,55.5498046875,79.67955785775841
2014-12-03,8528.7001953125,8546.9501953125,8508.349609375,8537.650390625,8623.0,8290.25,8623.0,8353.150390625,8623.0,8545.150390625,38.6005859375,77.6256092617455
2014-12-04,8582.400390625,8626.9501953125,8526.400390625,8564.400390625,8623.0,8290.25,8623.0,8353.150390625,8623.0,8545.150390625,100.5498046875,78.77181903303321
2014-12-05,8584.25,8588.349609375,8523.900390625,8538.2998046875,8626.9501953125,8290.25,8626.9501953125,8398.599609375,8626.9501953125,8545.150390625,64.44921875,78.05568901888155
2014-12-08,8538.650390625,8546.349609375,8432.25,8438.25,8626.9501953125,8304.4501953125,8626.9501953125,8429.4501953125,8626.9501953125,8545.150390625,114.099609375,79.85788503668746
2014-12-09,8439.2998046875,8444.5,8330.5,8340.7001953125,8626.9501953125,8320.349609375,8626.9501953125,8429.4501953125,8626.9501953125,8545.150390625,114.0,81.5649907848531
2014-12-10,8318.0498046875,8376.7998046875,8317.0,8355.650390625,8626.9501953125,8320.349609375,8626.9501953125,8330.5,8626.9501953125,8545.150390625,59.7998046875,80.47673147998543
2014-12-11,8338.849609375,8348.2998046875,8272.400390625,8292.900390625,8626.9501953125,8317.0,8626.9501953125,8317.0,8626.9501953125,8545.150390625,83.25,80.61539490598616
2014-12-12,8302.0,8321.900390625,8216.2998046875,8224.099609375,8626.9501953125,8272.400390625,8626.9501953125,8272.400390625,8626.9501953125,8545.150390625,105.6005859375,81.86465445756185
2014-12-15,8160.75,8242.400390625,8152.5,8219.599609375,8626.9501953125,8216.2998046875,8626.9501953125,8216.2998046875,8626.9501953125,8545.150390625,89.900390625,82.26644126593376
2014-12-16,8172.60009765625,8189.35009765625,8052.60009765625,8067.60009765625,8626.9501953125,8152.5,8626.9501953125,8152.5,8626.9501953125,8545.150390625,166.99951171875,86.50309478857457
2014-12-17,8041.2001953125,8082.0,7961.35009765625,8029.7998046875,8626.9501953125,8052.60009765625,8626.9501953125,8052.60009765625,8626.9501953125,8545.150390625,120.64990234375,88.21043516633334
2014-12-18,8138.89990234375,8174.2998046875,8084.89990234375,8159.2998046875,8626.9501953125,7961.35009765625,8626.9501953125,7961.35009765625,8626.9501953125,8545.150390625,144.5,91.02491340801667
2014-12-19,8230.4501953125,8263.4501953125,8208.599609375,8225.2001953125,8626.9501953125,7961.35009765625,8588.349609375,7961.35009765625,8626.9501953125,8545.150390625,104.150390625,91.68118726886584
2014-12-22,8255.0,8330.9501953125,8228.2001953125,8324.0,8626.9501953125,7961.35009765625,8546.349609375,7961.35009765625,8626.9501953125,8545.150390625,105.75,92.38462790542255
2014-12-23,8324.599609375,8364.75,8252.849609375,8267.0,8626.9501953125,7961.35009765625,8444.5,7961.35009765625,8626.9501953125,8545.150390625,111.900390625,93.36041604140142
2014-12-24,8272.0498046875,8286.400390625,8155.25,8174.10009765625,8626.9501953125,7961.35009765625,8376.7998046875,7961.35009765625,8626.9501953125,8545.150390625,131.150390625,95.24991477058134
2014-12-26,8204.7998046875,8234.5498046875,8147.9501953125,8200.7001953125,8626.9501953125,7961.35009765625,8364.75,7961.35009765625,8626.9501953125,8545.150390625,86.599609375,94.81739950080228
2014-12-29,8214.7001953125,8279.150390625,8214.7001953125,8246.2998046875,8626.9501953125,7961.35009765625,8364.75,7961.35009765625,8626.9501953125,8545.150390625,78.4501953125,93.99903929138716
2014-12-30,8260.2998046875,8268.25,8220.5498046875,8248.25,8626.9501953125,7961.35009765625,8364.75,7961.35009765625,8626.9501953125,8545.150390625,47.7001953125,91.6840970924428
2014-12-31,8243.900390625,8291.0,8243.75,8282.7001953125,8626.9501953125,7961.35009765625,8364.75,7961.35009765625,8626.9501953125,8545.150390625,47.25,89.46239223782065
2015-01-02,8288.7001953125,8410.599609375,8288.7001953125,8395.4501953125,8626.9501953125,7961.35009765625,8364.75,7961.35009765625,8626.9501953125,8545.150390625,127.8994140625,91.38424332905461
2015-01-05,8407.9501953125,8445.599609375,8363.900390625,8378.400390625,8626.9501953125,7961.35009765625,8410.599609375,8084.89990234375,8626.9501953125,8545.150390625,81.69921875,90.89999210010188
2015-01-06,8325.2998046875,8327.849609375,8111.35009765625,8127.35009765625,8588.349609375,7961.35009765625,8445.599609375,8147.9501953125,8626.9501953125,8545.150390625,267.05029296875,99.70750714353429
2015-01-07,8118.64990234375,8151.2001953125,8065.4501953125,8102.10009765625,8546.349609375,7961.35009765625,8445.599609375,8111.35009765625,8626.9501953125,8545.150390625,85.75,99.00963178635757
2015-01-08,8191.39990234375,8243.5,8167.2998046875,8234.599609375,8445.599609375,7961.35009765625,8445.599609375,8065.4501953125,8626.9501953125,8545.150390625,141.39990234375,101.1291453142272
2015-01-09,8285.4501953125,8303.2998046875,8190.7998046875,8284.5,8445.599609375,7961.35009765625,8445.599609375,8065.4501953125,8626.9501953125,8545.150390625,112.5,101.69768804851584
2015-01-12,8291.349609375,8332.599609375,8245.599609375,8323.0,8445.599609375,7961.35009765625,8445.599609375,8065.4501953125,8626.9501953125,8545.150390625,87.0,100.96280364609005
2015-01-13,8346.150390625,8356.650390625,8267.900390625,8299.400390625,8445.599609375,7961.35009765625,8445.599609375,8065.4501953125,8626.9501953125,8545.150390625,88.75,100.35216346378556
2015-01-14,8307.25,8326.4501953125,8236.650390625,8277.5498046875,8445.599609375,7961.35009765625,8445.599609375,8065.4501953125,8626.9501953125,8545.150390625,89.7998046875,99.82454552497128
2015-01-15,8424.5,8527.099609375,8380.5498046875,8494.150390625,8445.599609375,7961.35009765625,8445.599609375,8065.4501953125,8626.9501953125,8545.150390625,249.5498046875,107.3108084830977
2015-01-16,8504.0498046875,8530.75,8452.25,8513.7998046875,8527.099609375,7961.35009765625,8527.099609375,8065.4501953125,8626.9501953125,8545.150390625,78.5,105.87026805894281
2015-01-19,8550.0498046875,8570.9501953125,8531.5,8550.7001953125,8530.75,8065.4501953125,8530.75,8065.4501953125,8626.9501953125,8545.150390625,57.150390625,103.43427418724568
2015-01-20,8575.099609375,8707.900390625,8574.5,8695.599609375,8570.9501953125,8065.4501953125,8570.9501953125,8065.4501953125,8626.9501953125,8545.150390625,157.2001953125,106.12257024350838
2015-01-21,8719.650390625,8741.849609375,8689.599609375,8729.5,8707.900390625,8065.4501953125,8707.900390625,8065.4501953125,8707.900390625,8574.5,52.25,103.42894173133296
2015-01-22,8745.849609375,8774.150390625,8727.0,8761.400390625,8741.849609375,8065.4501953125,8741.849609375,8167.2998046875,8741.849609375,8689.599609375,47.150390625,100.6150141760163
2015-01-23,8827.9501953125,8866.400390625,8795.400390625,8835.599609375,8774.150390625,8065.4501953125,8774.150390625,8190.7998046875,8774.150390625,8727.0,105.0,100.8342634672155
2015-01-27,8871.349609375,8925.0498046875,8825.4501953125,8910.5,8866.400390625,8065.4501953125,8866.400390625,8236.650390625,8866.400390625,8795.400390625,99.599609375,100.77253076260472
2015-01-28,8902.75,8985.0498046875,8874.0498046875,8914.2998046875,8925.0498046875,8065.4501953125,8925.0498046875,8236.650390625,8925.0498046875,8825.4501953125,111.0,101.28390422447448
2015-01-29,8901.5,8966.650390625,8861.25,8952.349609375,8985.0498046875,8065.4501953125,8985.0498046875,8236.650390625,8985.0498046875,8874.0498046875,105.400390625,101.48972854450076
2015-01-30,8996.599609375,8996.599609375,8775.099609375,8808.900390625,8985.0498046875,8065.4501953125,8985.0498046875,8380.5498046875,8985.0498046875,8874.0498046875,221.5,107.49024211727574
2015-02-02,8802.5,8840.7998046875,8751.099609375,8797.400390625,8996.599609375,8065.4501953125,8996.599609375,8452.25,8996.599609375,8874.0498046875,89.7001953125,106.60073977703696
2015-02-03,8823.150390625,8837.2998046875,8726.650390625,8756.5498046875,8996.599609375,8065.4501953125,8996.599609375,8531.5,8996.599609375,8874.0498046875,110.6494140625,106.8031734913101
2015-02-04,8789.150390625,8792.849609375,8704.400390625,8723.7001953125,8996.599609375,8065.4501953125,8996.599609375,8574.5,8996.599609375,8874.0498046875,88.44921875,105.8854757542446
2015-02-05,8733.099609375,8838.4501953125,8683.650390625,8711.7001953125,8996.599609375,8065.4501953125,8996.599609375,8689.599609375,8996.599609375,8874.0498046875,154.7998046875,108.33119220090737
2015-02-06,8696.849609375,8726.2001953125,8645.5498046875,8661.0498046875,8996.599609375,8167.2998046875,8996.599609375,8683.650390625,8996.599609375,8874.0498046875,80.650390625,106.94715212211199
2015-02-09,8584.400390625,8605.5498046875,8516.349609375,8526.349609375,8996.599609375,8190.7998046875,8996.599609375,8645.5498046875,8996.599609375,8874.0498046875,144.7001953125,108.83480428163139
2015-02-10,8478.099609375,8646.25,8470.5,8565.5498046875,8996.599609375,8236.650390625,8996.599609375,8516.349609375,8996.599609375,8874.0498046875,175.75,112.18056406754981
2015-02-11,8603.2998046875,8651.9501953125,8593.650390625,8627.400390625,8996.599609375,8236.650390625,8996.599609375,8470.5,8996.599609375,8874.0498046875,86.400390625,110.89155539542233
2015-02-12,8676.9501953125,8732.5498046875,8599.25,8711.5498046875,8996.599609375,8236.650390625,8996.599609375,8470.5,8996.599609375,8874.0498046875,133.2998046875,112.01196786002622
2015-02-13,8741.5,8822.099609375,8729.650390625,8805.5,8996.599609375,8380.5498046875,8996.599609375,8470.5,8996.599609375,8874.0498046875,110.5498046875,111.9388597013999
2015-02-16,8831.400390625,8870.099609375,8793.400390625,8809.349609375,8996.599609375,8452.25,8840.7998046875,8470.5,8996.599609375,8874.0498046875,76.69921875,110.1768776538299
2015-02-18,8811.5498046875,8894.2998046875,8808.900390625,8869.099609375,8996.599609375,8470.5,8870.099609375,8470.5,8996.599609375,8874.0498046875,85.3994140625,108.93800447426341
2015-02-19,8883.0498046875,8913.4501953125,8794.4501953125,8895.2998046875,8996.599609375,8470.5,8894.2998046875,8470.5,8996.599609375,8874.0498046875,119.0,109.44110425055024
2015-02-20,8895.5,8899.9501953125,8816.2998046875,8833.599609375,8996.599609375,8470.5,8913.4501953125,8470.5,8996.599609375,8874.0498046875,83.650390625,108.15156856927271
2015-02-23,8856.849609375,8869.0,8736.099609375,8754.9501953125,8996.599609375,8470.5,8913.4501953125,8470.5,8996.599609375,8874.0498046875,132.900390625,109.38900967205907
2015-02-24,8772.900390625,8800.5,8726.75,8762.099609375,8996.599609375,8470.5,8913.4501953125,8470.5,8996.599609375,8874.0498046875,73.75,107.60705918845613
2015-02-25,8801.900390625,8840.650390625,8751.400390625,8767.25,8996.599609375,8470.5,8913.4501953125,8470.5,8996.599609375,8874.0498046875,89.25,106.68920622903333
2015-02-26,8779.0,8786.0498046875,8669.4501953125,8683.849609375,8996.599609375,8470.5,8913.4501953125,8593.650390625,8996.599609375,8874.0498046875,116.599609375,107.18472638633166
2015-02-27,8729.5,8856.9501953125,8717.4501953125,8844.599609375,8996.599609375,8470.5,8913.4501953125,8599.25,8996.599609375,8874.0498046875,173.1005859375,110.48051936389007
2015-03-02,8953.849609375,8972.349609375,8885.4501953125,8956.75,8996.599609375,8470.5,8913.4501953125,8669.4501953125,8996.599609375,8874.0498046875,127.75,111.34399339569556
2015-03-03,8962.849609375,9008.400390625,8925.5498046875,8996.25,8972.349609375,8470.5,8972.349609375,8669.4501953125,8996.599609375,8885.4501953125,82.8505859375,109.91932302278579
2015-03-04,9109.150390625,9119.2001953125,8893.9501953125,8922.650390625,9008.400390625,8470.5,9008.400390625,8669.4501953125,9008.400390625,8925.5498046875,225.25,115.68585687164651
2015-03-05,8929.400390625,8957.5498046875,8849.349609375,8937.75,9119.2001953125,8470.5,9119.2001953125,8669.4501953125,9119.2001953125,8925.5498046875,108.2001953125,115.31157379368918
2015-03-09,8891.150390625,8891.2998046875,8740.4501953125,8756.75,9119.2001953125,8470.5,9119.2001953125,8669.4501953125,9119.2001953125,8925.5498046875,197.2998046875,119.41098533837972
2015-03-10,8769.75,8778.0,8677.349609375,8712.0498046875,9119.2001953125,8470.5,9119.2001953125,8669.4501953125,9119.2001953125,8925.5498046875,100.650390625,118.47295560271073
2015-03-11,8728.75,8755.599609375,8682.349609375,8699.9501953125,9119.2001953125,8470.5,9119.2001953125,8669.4501953125,9119.2001953125,8925.5498046875,73.25,116.2118078225752
2015-03-12,8740.650390625,8787.2001953125,8732.900390625,8776.0,9119.2001953125,8470.5,9119.2001953125,8669.4501953125,9119.2001953125,8925.5498046875,87.25,114.76371743144644
2015-03-13,8844.0498046875,8849.75,8631.75,8647.75,9119.2001953125,8593.650390625,9119.2001953125,8669.4501953125,9119.2001953125,8925.5498046875,218.0,119.92553155987412
2015-03-16,8656.75,8663.5498046875,8612.0,8633.150390625,9119.2001953125,8599.25,9119.2001953125,8631.75,9119.2001953125,8925.5498046875,51.5498046875,116.50674521625542
2015-03-17,8689.099609375,8742.5498046875,8630.7998046875,8723.2998046875,9119.2001953125,8612.0,9119.2001953125,8612.0,9119.2001953125,8925.5498046875,111.75,116.26890795544266
2015-03-18,8742.900390625,8747.25,8664.0,8685.900390625,9119.2001953125,8612.0,9119.2001953125,8612.0,9119.2001953125,8925.5498046875,83.25,114.61796255767054
2015-03-19,8749.4501953125,8788.2001953125,8614.650390625,8634.650390625,9119.2001953125,8612.0,9119.2001953125,8612.0,9119.2001953125,8925.5498046875,173.5498046875,117.564554664162
2015-03-20,8627.900390625,8627.900390625,8553.0,8570.900390625,9119.2001953125,8612.0,8957.5498046875,8612.0,9119.2001953125,8925.5498046875,81.650390625,115.7688464622039
2015-03-23,8591.5498046875,8608.349609375,8540.5498046875,8550.900390625,9119.2001953125,8553.0,8891.2998046875,8553.0,9119.2001953125,8925.5498046875,67.7998046875,113.37039437346871
2015-03-24,8537.0498046875,8627.75,8535.849609375,8542.9501953125,9119.2001953125,8540.5498046875,8849.75,8540.5498046875,9119.2001953125,8925.5498046875,91.900390625,112.29689418604528
2015-03-25,8568.900390625,8573.75,8516.5498046875,8530.7998046875,9119.2001953125,8535.849609375,8849.75,8535.849609375,9119.2001953125,8925.5498046875,57.2001953125,109.54205924236801
2015-03-26,8474.9501953125,8499.4501953125,8325.349609375,8342.150390625,9119.2001953125,8516.5498046875,8849.75,8516.5498046875,9119.2001953125,8925.5498046875,205.4501953125,114.3374660458746
2015-03-27,8396.0,8413.2001953125,8269.150390625,8341.400390625,9119.2001953125,8325.349609375,8849.75,8325.349609375,9119.2001953125,8925.5498046875,144.0498046875,115.82308297795586
2015-03-30,8390.9501953125,8492.2998046875,8380.75,8492.2998046875,9119.2001953125,8269.150390625,8788.2001953125,8269.150390625,9119.2001953125,8925.5498046875,150.8994140625,117.57689953218308
2015-03-31,8527.599609375,8550.4501953125,8454.150390625,8491.0,9119.2001953125,8269.150390625,8788.2001953125,8269.150390625,9119.2001953125,8925.5498046875,96.2998046875,116.5130447899489
2015-04-01,8483.7001953125,8603.400390625,8464.75,8586.25,9119.2001953125,8269.150390625,8788.2001953125,8269.150390625,9119.2001953125,8925.5498046875,138.650390625,117.61991208170146
2015-04-06,8615.7998046875,8667.5498046875,8573.75,8659.900390625,9119.2001953125,8269.150390625,8788.2001953125,8269.150390625,9119.2001953125,8925.5498046875,93.7998046875,116.42890671199139
